Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Cell_type,source_name
SRR8523323,OTHER,302,1654460492,PRJNA498483,SAMN10863718,704314608,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326078,GSM3589135,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589135,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523324,OTHER,302,3301810998,PRJNA498483,SAMN10863717,1431682853,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326079,GSM3589136,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589136,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523325,OTHER,302,1732869658,PRJNA498483,SAMN10863892,766240115,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326080,GSM3589137,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589137,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523326,OTHER,302,10020893332,PRJNA498483,SAMN10863891,4520791166,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326081,GSM3589138,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589138,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523327,OTHER,302,9915678344,PRJNA498483,SAMN10863890,4491767412,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326082,GSM3589139,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589139,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523328,OTHER,302,673484462,PRJNA498483,SAMN10863889,282928482,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326083,GSM3589140,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589140,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523329,OTHER,302,910314674,PRJNA498483,SAMN10863888,388399208,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326084,GSM3589141,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589141,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523330,OTHER,302,331769046,PRJNA498483,SAMN10863887,139224724,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326085,GSM3589142,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589142,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523331,OTHER,302,251843236,PRJNA498483,SAMN10863886,105214576,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326086,GSM3589143,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589143,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523332,OTHER,302,216473902,PRJNA498483,SAMN10863885,89687943,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326087,GSM3589144,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589144,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523333,OTHER,302,491800356,PRJNA498483,SAMN10863884,204903427,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326088,GSM3589145,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589145,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523334,OTHER,302,279135882,PRJNA498483,SAMN10863883,118159918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326089,GSM3589146,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589146,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523335,OTHER,302,332270064,PRJNA498483,SAMN10863882,136576866,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326090,GSM3589147,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589147,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523336,OTHER,302,1329842504,PRJNA498483,SAMN10863881,562304877,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326091,GSM3589148,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589148,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523337,OTHER,302,2090649360,PRJNA498483,SAMN10863880,892040469,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326092,GSM3589149,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589149,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523338,OTHER,302,566905038,PRJNA498483,SAMN10863879,237521982,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326093,GSM3589150,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589150,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523339,OTHER,302,730004668,PRJNA498483,SAMN10863758,308657049,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326094,GSM3589151,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589151,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523340,OTHER,302,3165636178,PRJNA498483,SAMN10863757,1372808510,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326095,GSM3589152,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589152,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523341,OTHER,302,394829968,PRJNA498483,SAMN10863756,165234416,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326096,GSM3589153,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589153,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523342,OTHER,302,1070442020,PRJNA498483,SAMN10863753,454449520,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326097,GSM3589154,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589154,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523343,OTHER,302,346824652,PRJNA498483,SAMN10863657,147493847,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326098,GSM3589155,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589155,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523344,OTHER,302,2933859332,PRJNA498483,SAMN10863716,1264053843,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326099,GSM3589156,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589156,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523345,OTHER,302,459776276,PRJNA498483,SAMN10863715,191271552,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326100,GSM3589157,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589157,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523346,OTHER,302,7367655420,PRJNA498483,SAMN10863714,3314956885,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326101,GSM3589158,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589158,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523347,OTHER,302,7016158526,PRJNA498483,SAMN10863755,3168131399,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326102,GSM3589159,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589159,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523348,OTHER,302,399429126,PRJNA498483,SAMN10863754,167556449,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326103,GSM3589160,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589160,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523349,OTHER,302,354133354,PRJNA498483,SAMN10863713,148453095,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326104,GSM3589161,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589161,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523350,OTHER,302,6217270376,PRJNA498483,SAMN10863712,2942036203,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326105,GSM3589162,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589162,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523351,OTHER,302,5247543544,PRJNA498483,SAMN10863711,2335779181,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326106,GSM3589163,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589163,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523352,OTHER,302,956591342,PRJNA498483,SAMN10863710,401488106,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326107,GSM3589164,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589164,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523353,OTHER,302,8012443238,PRJNA498483,SAMN10863709,3645640402,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326108,GSM3589165,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589165,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523354,OTHER,302,8619765238,PRJNA498483,SAMN10863708,3941977423,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326109,GSM3589166,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589166,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523355,OTHER,302,6092661854,PRJNA498483,SAMN10863707,2784308316,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326110,GSM3589167,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589167,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523356,OTHER,302,2109435874,PRJNA498483,SAMN10863706,980959738,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326111,GSM3589168,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589168,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523357,OTHER,302,7068971682,PRJNA498483,SAMN10863705,3186330015,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326112,GSM3589169,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589169,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523358,OTHER,302,6299151032,PRJNA498483,SAMN10863704,2836590748,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326113,GSM3589170,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589170,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523359,OTHER,302,694244546,PRJNA498483,SAMN10863703,292767054,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326114,GSM3589171,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589171,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523360,OTHER,302,3382156286,PRJNA498483,SAMN10863702,1591038640,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326115,GSM3589172,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589172,SRP166868,retina,retina
SRR8523361,OTHER,302,3881295242,PRJNA498483,SAMN10863701,1818642575,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326116,GSM3589173,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589173,SRP166868,retina,retina
SRR8523362,OTHER,302,7864766144,PRJNA498483,SAMN10863700,3642900846,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326117,GSM3589174,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589174,SRP166868,retina,retina
SRR8523363,OTHER,302,2956035192,PRJNA498483,SAMN10863699,1370934473,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326118,GSM3589175,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589175,SRP166868,retina,retina
SRR8523364,OTHER,302,4255354858,PRJNA498483,SAMN10863698,1969267395,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326119,GSM3589176,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589176,SRP166868,retina,retina
SRR8523365,OTHER,302,3336591432,PRJNA498483,SAMN10863697,1549864344,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326120,GSM3589177,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589177,SRP166868,retina,retina
SRR8523366,OTHER,302,4088034778,PRJNA498483,SAMN10863696,1890640275,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326121,GSM3589178,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589178,SRP166868,retina,retina
SRR8523367,OTHER,302,5007966340,PRJNA498483,SAMN10863695,2297536560,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326122,GSM3589179,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589179,SRP166868,retina,retina
SRR8523368,OTHER,302,4455700450,PRJNA498483,SAMN10863694,2049657553,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326123,GSM3589180,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589180,SRP166868,retina,retina
SRR8523369,OTHER,302,4906168482,PRJNA498483,SAMN10863693,2298814542,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326124,GSM3589181,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589181,SRP166868,retina,retina
SRR8523370,OTHER,302,4685002708,PRJNA498483,SAMN10863692,2207639425,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326125,GSM3589182,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589182,SRP166868,retina,retina
SRR8523371,OTHER,302,5428820252,PRJNA498483,SAMN10863691,2490369873,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326126,GSM3589183,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589183,SRP166868,retina,retina
SRR8523372,OTHER,302,5025551498,PRJNA498483,SAMN10863690,2311526229,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326127,GSM3589184,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589184,SRP166868,retina,retina
SRR8523373,OTHER,302,4730757822,PRJNA498483,SAMN10863689,2181617310,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326128,GSM3589185,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589185,SRP166868,retina,retina
SRR8523374,OTHER,302,4284341724,PRJNA498483,SAMN10863688,1996229671,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326129,GSM3589186,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589186,SRP166868,retina,retina
SRR8523375,OTHER,302,5801568584,PRJNA498483,SAMN10863687,2710777150,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326130,GSM3589187,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589187,SRP166868,retina,retina
SRR8523376,OTHER,302,4637544314,PRJNA498483,SAMN10863686,2178834752,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326131,GSM3589188,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589188,SRP166868,retina,retina
SRR8523377,OTHER,302,5074714682,PRJNA498483,SAMN10863685,2338741158,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326132,GSM3589189,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589189,SRP166868,retina,retina
SRR8523378,OTHER,302,4895482816,PRJNA498483,SAMN10863752,2271627435,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326133,GSM3589190,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589190,SRP166868,retina,retina
SRR8523379,OTHER,302,4061674708,PRJNA498483,SAMN10863751,1882317555,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326134,GSM3589191,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589191,SRP166868,retina,retina
SRR8523380,OTHER,302,3692019460,PRJNA498483,SAMN10863750,1708997655,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326135,GSM3589192,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589192,SRP166868,retina,retina
SRR8523381,OTHER,302,4306204108,PRJNA498483,SAMN10863749,2000873215,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326136,GSM3589193,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589193,SRP166868,retina,retina
SRR8523382,OTHER,302,3965677968,PRJNA498483,SAMN10863748,1873528292,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326137,GSM3589194,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589194,SRP166868,retina,retina
SRR8523383,OTHER,302,4389200956,PRJNA498483,SAMN10863747,2035238694,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326138,GSM3589195,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589195,SRP166868,retina,retina
SRR8523384,OTHER,302,3205193044,PRJNA498483,SAMN10863746,1518705160,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326139,GSM3589196,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589196,SRP166868,retina,retina
SRR8523385,OTHER,302,4025103716,PRJNA498483,SAMN10863745,1848826704,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326140,GSM3589197,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589197,SRP166868,retina,retina
SRR8523386,OTHER,302,3694632666,PRJNA498483,SAMN10863744,1716823227,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326141,GSM3589198,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589198,SRP166868,retina,retina
SRR8523387,OTHER,302,4213785464,PRJNA498483,SAMN10863743,1968170430,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326142,GSM3589199,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589199,SRP166868,,
SRR8523388,OTHER,302,3746891954,PRJNA498483,SAMN10863742,1762112744,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326143,GSM3589200,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589200,SRP166868,,
SRR8523389,OTHER,302,4267304998,PRJNA498483,SAMN10863741,1968372023,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326144,GSM3589201,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589201,SRP166868,,
SRR8523390,OTHER,302,3692924856,PRJNA498483,SAMN10863740,1721517795,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326145,GSM3589202,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589202,SRP166868,,
SRR8523391,OTHER,302,5001592932,PRJNA498483,SAMN10863739,2313859314,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326146,GSM3589203,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589203,SRP166868,,
SRR8523392,OTHER,302,3875039010,PRJNA498483,SAMN10863738,1800674582,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326147,GSM3589204,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589204,SRP166868,,
SRR8523393,OTHER,302,4481122810,PRJNA498483,SAMN10863737,2079030461,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326148,GSM3589205,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589205,SRP166868,,
SRR8523394,OTHER,302,5223101476,PRJNA498483,SAMN10863736,2424131745,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326149,GSM3589206,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589206,SRP166868,retina,retina
SRR8523395,OTHER,302,4523969966,PRJNA498483,SAMN10863735,2128563461,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326150,GSM3589207,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589207,SRP166868,retina,retina
SRR8523396,OTHER,302,4865386704,PRJNA498483,SAMN10863734,2243536126,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326151,GSM3589208,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589208,SRP166868,retina,retina
SRR8523397,OTHER,302,4582563100,PRJNA498483,SAMN10863733,2114046879,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326152,GSM3589209,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589209,SRP166868,retina,retina
SRR8523398,OTHER,302,3535960356,PRJNA498483,SAMN10863732,1639812465,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326153,GSM3589210,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589210,SRP166868,retina,retina
SRR8523399,OTHER,302,417071966,PRJNA498483,SAMN10863731,190819435,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326154,GSM3589211,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589211,SRP166868,retina,retina
